query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
7,0.7022674000181723,8904939339.873608,25347030897.778927,9806350100.350695,34523805900.0,34,0.026109831664795885
7,0.7022674000181723,9035836614.693382,26097664568.998573,9196257914.709198,24271697700.0,19,0.006609397578967694
7,0.7022674000181723,8937520540.384933,25532844806.52893,11879569866.770714,43747434000.0,37,0.06725078610063805
7,0.7022674000181723,9345747551.653229,27918518769.56578,8601677617.849335,24910951500.0,23,0.029869189613407343
7,0.7022674000181723,9316684886.475124,27745154955.008152,6727756758.372133,14450194800.0,13,0.17916216105979355
7,0.7022674000181723,9181119960.055618,26943619684.80809,6471679963.942554,14499658200.0,14,0.18686233556271442
7,0.7022674000181723,9388542905.885231,28174783297.07666,10258835777.29572,33425550300.0,29,0.026036755224654838
7,0.7022674000181723,9233332101.36454,27250935971.033676,10060604359.890646,32145478800.0,28,0.025735260117702954
7,0.7022674000181723,9273660279.090332,27489497015.9411,7032211809.368924,18458404500.0,19,0.12143240601978399
7,0.7022674000181723,9388508342.461437,28174575854.1264,7086965370.54561,16510894800.0,15,0.13939541132051952
7,0.7022674000181723,9176926937.131554,26919015493.4217,9638052928.577097,29131036500.0,25,0.01582937124278236
7,0.7022674000181723,9311822437.8709,27716202331.869762,8284368078.058179,24957072600.0,25,0.04116886528641666
7,0.7022674000181723,9210503321.917461,27116353300.31146,9365636264.330788,28294816500.0,25,0.00548273364534194
7,0.7022674000181723,9113634998.41138,26548990578.485775,8800360648.633125,21889815600.0,17,0.014311420228604186
7,0.7022674000181723,9085294168.962265,26384131034.276787,6071122209.476304,12614343900.0,12,0.23894797726942904
7,0.7022674000181723,8953096294.321163,25621914653.368244,10170383253.757717,32459375400.0,28,0.03750186023100598
7,0.7022674000181723,9155367434.612251,26792684184.964035,11474898380.575256,43941436200.0,40,0.05278687149426866
7,0.7022674000181723,9004011633.50634,25914155701.50409,7226161115.122977,20369297400.0,22,0.08728089552972813
7,0.7022674000181723,9043338172.575314,26141014260.36665,7930204227.974123,20830521000.0,19,0.05343764299516035
7,0.7022674000181723,9155333729.64835,26792486918.018124,9601038153.61582,28353927300.0,24,0.01571931885314068
7,0.7022674000181723,8949007414.20454,25598517407.593845,8372949375.466596,27202660500.0,29,0.021176533035728053
7,0.7022674000181723,9080552490.022602,26356598666.773045,6540648178.070762,15176166000.0,15,0.16736139496311786
7,0.7022674000181723,8981749856.57568,25786174912.604702,9530163272.511946,25772559900.0,20,0.021278965615529173
7,0.7022674000181723,9132482831.910316,26658913312.343224,6897416647.320543,19851943200.0,23,0.11258677108192477
7,0.7022674000181723,9104083388.571827,26493371188.065945,7645494324.446969,19589837400.0,18,0.07445641504532641
7,0.7022674000181723,8971612105.452393,25727998946.744087,6273106413.852307,13559703600.0,13,0.19900919453726743
7,0.7022674000181723,9174301578.273384,26903615901.34263,9427143925.28814,29648703300.0,27,0.008527939466909343
7,0.7022674000181723,9022632746.464111,26021449981.936188,11132397592.353563,36856835100.0,30,0.05724215983725233
7,0.7022674000181723,9062040619.744236,26249247819.936886,10416067872.69285,36708785100.0,34,0.0368856460179777
7,0.7022674000181723,9174267803.6016,26903417817.6379,11640819414.32095,38582251200.0,30,0.06392969653153233
7,0.7022674000181723,8967514768.819706,25704504827.63612,11957124922.929857,47474301000.0,43,0.06297323164610999
7,0.7022674000181723,9099331902.996723,26465724826.280712,8379969450.537841,22602200400.0,20,0.03182709823504097
7,0.7022674000181723,9000324928.276138,25892939304.78528,6099660309.768688,15111127500.0,17,0.19195553862591988
7,0.7022674000181723,9153999263.699154,26784677197.314106,8636612941.458391,25566521700.0,24,0.02023686789747245
7,0.7022674000181723,9125532907.518723,26618354125.200302,6683189424.483295,18799664400.0,22,0.1299142065022941
7,0.7022674000181723,8992749504.89412,25849371227.082733,6220096304.799351,18309346200.0,24,0.15143376338008008
7,0.7022674000181723,9195916540.603645,27030534175.01249,9822062550.798317,30218822100.0,26,0.020720397642324768
7,0.7022674000181723,9043890357.078732,26144206622.612476,10569406483.254215,39350876100.0,38,0.038767018103962464
7,0.7022674000181723,9083391080.419415,26373079100.85673,9075329875.95313,30590523300.0,31,0.0002635196654607016
7,0.7022674000181723,9195882686.354176,27030335156.844463,9268512130.33343,32717854500.0,34,0.0022198718433463836
7,0.7022674000181723,8988642514.414513,25825766274.061226,8996106975.402061,29273074800.0,29,0.0002549940871790082
7,0.7022674000181723,9120770226.818165,26590577341.224834,7526677305.562885,21741499200.0,23,0.07332028516484639
7,0.7022674000181723,9021529978.800175,26015089694.11781,8633828886.566792,26604223500.0,26,0.014572915170156468
7,0.7022674000181723,9253820817.675724,27372006908.961735,12995522742.28146,50420391600.0,41,0.07421009250165633
7,0.7022674000181723,9225044031.330414,27202036733.6454,7610249128.267049,21476533800.0,22,0.07518880458555957
7,0.7022674000181723,9090812606.106186,26416191713.185043,9945518762.550127,28745058900.0,23,0.029734020007311276
7,0.7022674000181723,9296195209.412724,27623254995.418102,8600868091.351734,24907919100.0,23,0.027915905590884523
7,0.7022674000181723,9142511156.513199,26717492207.642967,9206025727.657442,28884308700.0,27,0.002198929938186239
7,0.7022674000181723,9182442641.097359,26951383361.51512,8863742467.277266,27710522700.0,27,0.011501052407795006
7,0.7022674000181723,9296160985.976967,27623051613.21453,9707487121.782946,27592460700.0,22,0.014907192956733243
7,0.7022674000181723,9086660828.331982,26392069154.886852,11285110010.106392,42608923800.0,39,0.051595980036801825
7,0.7022674000181723,9220229412.847565,27173650865.21457,8163492586.008236,24071180400.0,24,0.043900498823868594
7,0.7022674000181723,9119906935.099915,26585544025.748344,9106627160.052341,29618958900.0,29,0.00044835387673174056
7,0.7022674000181723,9230349517.55943,27233333804.327724,9527525887.314434,29879774400.0,27,0.009945736730696497
7,0.7022674000181723,9201645723.500172,27064224738.391666,9217678688.76625,23585212500.0,18,0.0006797888832283767
7,0.7022674000181723,9067754775.75002,26282360995.924946,7570568829.382858,21333210600.0,22,0.0701809949959975
7,0.7022674000181723,9272616426.646164,27483309008.15265,8879129647.879313,26191464900.0,24,0.01502347349677457
7,0.7022674000181723,9119322193.065075,26582135030.334354,12133674059.409391,44068936500.0,36,0.06840083073809408
7,0.7022674000181723,9159152391.591785,26814841235.928448,8174082416.744278,25614440700.0,27,0.038457602349580386
7,0.7022674000181723,9272582290.018177,27483106656.331745,8198450942.328575,22542378300.0,21,0.04764942427080118
7,0.7022674000181723,9063613528.933514,26258360648.250996,11273736936.987467,41544926100.0,37,0.05319839546071435
7,0.7022674000181723,9196843317.288837,27035982679.529354,9562832580.74854,27051722100.0,22,0.013529240841184873
7,0.7022674000181723,9096775307.147926,26450855329.3478,7673915453.176658,25324971300.0,30,0.05618406580272289
7,0.7022674000181723,9297006097.491337,27628074140.439716,7321113995.624544,15911021700.0,13,0.12418386066727523
7,0.7022674000181723,9268095011.224358,27456513881.05056,3941377349.984725,7430452200.0,10,0.716876647324322
7,0.7022674000181723,9133237134.905796,26663317219.936687,11560886222.362383,38323108500.0,30,0.06334687300892063
7,0.7022674000181723,9339578248.640312,27881672672.08364,7201787739.25235,19441394400.0,20,0.10996076029340582
7,0.7022674000181723,9185176959.625202,26967436403.711605,7134663176.999251,21482640900.0,25,0.09544980024434291
7,0.7022674000181723,9225294802.38697,27203515627.331017,10632184297.909248,35231567700.0,30,0.039932639600430773
7,0.7022674000181723,9339543865.485268,27881467387.2239,9170746709.00513,30330738300.0,30,0.0055652175298395844
7,0.7022674000181723,9129065981.018856,26638968993.24889,7952616956.22432,21933044700.0,21,0.05363819938754493
7,0.7022674000181723,9263257923.14661,27427862460.635677,8188679582.460338,20385390000.0,17,0.05271316078261307
7,0.7022674000181723,9162467245.523254,26834253836.419205,9973720073.315155,31312733100.0,27,0.025908081073635205
7,0.7022674000181723,9180152714.836445,26937943000.40347,10350871097.786068,33699789300.0,29,0.03473963509171326
7,0.7022674000181723,9151605025.359936,26770668203.57662,6388648613.909819,14819656200.0,15,0.18643863084017542
7,0.7022674000181723,9018442238.043648,25997285073.917183,9513600606.390438,27557429400.0,23,0.017968235032357203
7,0.7022674000181723,9222189756.699402,27185206807.344353,10109962599.46663,32379912300.0,28,0.0274173949126857
7,0.7022674000181723,9069729208.230625,26293807560.29153,11142722668.063437,34335865200.0,26,0.06037399808503475
7,0.7022674000181723,9109342791.841213,26523989680.011944,9303647067.167274,29207746800.0,27,0.006652491089318168
7,0.7022674000181723,9222155805.722431,27185006650.365536,8241018234.020384,25262275500.0,26,0.03883805208687742
7,0.7022674000181723,9014323513.207031,25973545049.93496,11064154395.060661,30657099900.0,21,0.06686316998476526
7,0.7022674000181723,9146828736.861217,26742732476.819347,8765745439.74721,25401045300.0,23,0.01500266200123693
7,0.7022674000181723,9047304942.58387,26163951806.027473,7885465430.344867,22774751100.0,23,0.051014367056639455
7,0.7022674000181723,8980834141.533344,25780916285.428432,9800776380.652325,30198216000.0,26,0.027152009215345052
7,0.7022674000181723,8952906300.991821,25620826202.32184,8006991955.953968,23638202400.0,24,0.040016340034293524
7,0.7022674000181723,8822634841.418163,24880661085.704964,8629302281.58505,22627023000.0,19,0.008544321532404538
7,0.7022674000181723,9021958443.067661,26017559725.76327,10395351986.265812,36147615000.0,33,0.03799402929344441
7,0.7022674000181723,8872808232.012638,25164447468.275066,11615768804.319246,42720981900.0,37,0.06420640280991782
7,0.7022674000181723,8911561696.500874,25384742906.528294,7670748421.59092,22659471900.0,24,0.05475914356635792
7,0.7022674000181723,9021925229.260372,26017368165.839237,7974324498.641754,25892258400.0,29,0.04045999829117332
7,0.7022674000181723,8818605545.266804,24857940732.822388,8816107204.890415,31345884000.0,35,7.970234230397042e-05
7,0.7022674000181723,8948233718.844109,25594090358.649925,10919305578.860327,36161679900.0,30,0.0545071983786964
7,0.7022674000181723,8850870858.242752,25040169221.42405,7401875948.988921,20875351800.0,22,0.06941176000942081
7,0.7022674000181723,9056358652.322918,26216340781.223087,9637805498.00554,31348374000.0,29,0.0185479108320777
7,0.7022674000181723,9028195942.371937,26053546870.876736,7249908438.951247,16918626900.0,15,0.10510826404125559
7,0.7022674000181723,8896828918.406948,25300880801.262707,10390778828.923923,30757381800.0,24,0.048572076785709226
7,0.7022674000181723,9097828803.906242,26456980989.925278,10408847475.456457,30839402100.0,24,0.042511157229932636
7,0.7022674000181723,8947424259.828304,25589460168.735905,10418949525.452986,33979341000.0,29,0.043306468645895206
7,0.7022674000181723,8986503635.443867,25813476267.22732,7176352566.552053,18827013300.0,19,0.09614648059402037
7,0.7022674000181723,9097795310.775074,26456786194.66692,10083620170.653383,33322357200.0,30,0.029584487494729493
7,0.7022674000181723,8892765736.480747,25277776714.998096,10279666250.044018,33424984200.0,29,0.04149292951837119
7,0.7022674000181723,9023484064.44114,26026359474.547752,8315773765.382932,25118022600.0,25,0.028175398610327213
7,0.7022674000181723,8925302395.939892,25463082935.472836,9865353112.459562,30861943200.0,27,0.030459868013744205
7,0.7022674000181723,9332971328.417095,27842238663.637997,8905988025.877056,23480675400.0,19,0.01818445573929441
7,0.7022674000181723,9303948394.24495,27669348520.70484,7628541428.554849,22907633400.0,25,0.0731374968524728
7,0.7022674000181723,9168568795.94336,26870003237.581833,9347370939.70534,26447515800.0,22,0.006760640398671396
7,0.7022674000181723,9375708177.94144,28097803014.844204,9674883833.871681,28102949100.0,23,0.010645703227290143
7,0.7022674000181723,9220709559.083504,27176479861.82319,7666560480.856409,21186364500.0,21,0.07335610025151293
7,0.7022674000181723,9260982604.957584,27414389100.59699,9858572604.96326,33690764400.0,32,0.01773750197266751
7,0.7022674000181723,9375673661.768658,28097596138.67796,10487690327.440058,32904115800.0,27,0.03379567080393633
7,0.7022674000181723,9164381505.216003,26845466270.76207,9390552346.09939,30118867200.0,28,0.007509274481723755
7,0.7022674000181723,9299092592.999458,27640475003.094154,6977794751.910258,19046080200.0,21,0.12187798311850015
7,0.7022674000181723,9197911988.403797,27042264903.316067,9086594401.427952,25729091700.0,22,0.004326526108026011
7,0.7022674000181723,9101176091.61074,26476452352.86149,8935171255.871038,25869078000.0,23,0.006417114507896347
7,0.7022674000181723,9072874006.322678,26312043244.565643,6551525594.931836,15229364700.0,15,0.16555834475425238
7,0.7022674000181723,8940856856.598862,25551909422.074883,10413478635.970354,31498448700.0,25,0.046752200192369864
7,0.7022674000181723,9142851476.25417,26719480129.813854,9285949954.61067,28566039000.0,26,0.005009391689078792
7,0.7022674000181723,8991702590.512623,25843351997.401615,7390627995.028363,21818848800.0,24,0.07338034238929506
7,0.7022674000181723,9030975367.101158,26069590724.13613,9445278504.851547,27354388500.0,23,0.01514576491996482
7,0.7022674000181723,9142817817.367668,26719283401.848663,10670953984.355856,35328450300.0,30,0.043255114617585924
7,0.7022674000181723,8936773566.302185,25528576103.201508,9383355577.758173,30425044800.0,29,0.014678105304087767
7,0.7022674000181723,9068138809.63359,26284586102.109726,7452971608.303656,17902988100.0,16,0.09021774422840258
7,0.7022674000181723,8969471247.182938,25715720882.788834,9729399443.75771,30564560400.0,27,0.02486305010212978
7,0.7022674000181723,9119998158.624382,26586074751.38053,8519734292.855142,24652362000.0,23,0.024349142113410487
7,0.7022674000181723,9091637539.579704,26420984927.989258,6544022959.038794,17028999300.0,19,0.1496044797265868
7,0.7022674000181723,8959347355.162304,25657703867.654613,10572370616.816647,30711027600.0,23,0.052522607926487705
7,0.7022674000181723,9161759735.432697,26830108754.071194,10490618427.20091,36970934400.0,34,0.0359433353074304
7,0.7022674000181723,9010298246.94146,25950353124.062035,9106136281.704273,28520405700.0,27,0.0033603320994418243
7,0.7022674000181723,9049652246.546783,26177528563.598244,8728872604.732758,27808695000.0,28,0.011535228165651997
7,0.7022674000181723,9161726006.933544,26829911211.578777,9111409240.758518,29090915100.0,28,0.001729638479988068
7,0.7022674000181723,8955255619.910717,25634273940.12891,9117979242.551136,28042828200.0,26,0.00580268229295143
7,0.7022674000181723,9086892549.662178,26393414102.71163,10176212692.752651,29515972800.0,23,0.03690612369348955
7,0.7022674000181723,8988020925.298832,25822193568.979847,10815368436.576555,36416029800.0,31,0.05017975658833966
7,0.7022674000181723,9141485175.739635,26711495019.179363,8009476105.862042,18606735600.0,15,0.06083867123245375
7,0.7022674000181723,9113057735.331604,26545626381.68882,8641969225.697836,22125242400.0,18,0.021291902756001808
7,0.7022674000181723,8980455858.116825,25778744529.740963,9906233531.044071,29236130400.0,24,0.03166553371670712
7,0.7022674000181723,9183345148.38515,26956680256.501522,7400930324.374103,18895613700.0,18,0.0943295545892245
7,0.7022674000181723,9031526796.72477,26072774364.08074,9267785916.73919,30112072200.0,29,0.00784599340906268
7,0.7022674000181723,9070973519.452564,26301021507.68498,9088149488.987429,26222928300.0,23,0.0006549981504111585
7,0.7022674000181723,9183311340.41718,26956481782.09898,9349191772.645315,31384437000.0,31,0.005285435970323
7,0.7022674000181723,8976354482.216362,25755204071.126625,13079777380.952034,48184298700.0,37,0.08516099662016399
7,0.7022674000181723,9108301565.593842,26517925490.565742,7454827100.572149,17355151800.0,15,0.09527283218702197
7,0.7022674000181723,9009196986.847874,25944010214.079235,11485013078.260187,39293266500.0,32,0.06300866056560386
7,0.7022674000181723,9241170265.678268,27297220004.838882,12416000386.379766,44476951800.0,35,0.0713814682035269
7,0.7022674000181723,9212432819.504337,27127714228.908657,7365523973.269573,19914018600.0,20,0.09274415593017293
7,0.7022674000181723,9078384899.325794,26344016325.990536,7421768767.380668,20055130800.0,20,0.08260310782640852
7,0.7022674000181723,9283486728.219746,27547781621.113674,10616048488.837885,34500273900.0,29,0.03862467192233333
7,0.7022674000181723,9130012773.710236,26644493595.053764,8390166524.630103,24281305500.0,23,0.030469788746743148
7,0.7022674000181723,9169889668.774662,26877745702.057415,8656604133.23781,27671411100.0,28,0.018549308298081404
7,0.7022674000181723,9283452551.570171,27547578794.599186,10487468126.075157,32973360900.0,27,0.03651479684332044
7,0.7022674000181723,9074238797.360756,26319959676.32158,9924237945.985985,35515618500.0,35,0.023933108432990655
7,0.7022674000181723,9207624782.990067,27099405917.4954,9280716130.414183,25655639400.0,21,0.0028489388350272857
7,0.7022674000181723,9107439454.063911,26512905927.31733,10807371997.855375,31405740000.0,23,0.05412808434991386
7,0.7022674000181723,9217731052.709148,27158925788.4689,8029736412.93768,24565960200.0,26,0.04835938144080638
7,0.7022674000181723,9189066499.031189,26990278769.16108,9926196885.211435,28094192100.0,22,0.02623782109684679
7,0.7022674000181723,9055358590.849346,26210551266.427876,9206047952.132217,30949529100.0,31,0.004868874120700959
7,0.7022674000181723,9259940179.543507,27408217999.933643,11921258340.250902,42040179900.0,34,0.0633041572856684
7,0.7022674000181723,9106855511.417881,26509506246.09846,9315709848.59352,30300732600.0,29,0.0068927157614545
7,0.7022674000181723,9146631258.896168,26741576642.387646,9441322202.802011,33713622600.0,35,0.008741005005669244
7,0.7022674000181723,9259906089.583038,27408016200.986572,9629398123.819464,29694455400.0,26,0.0124431322029373
7,0.7022674000181723,9051223005.444805,26186616493.474346,10155407699.86771,35790163200.0,34,0.030851625019214915
7,0.7022674000181723,9184270658.092648,26962113874.394024,7272348388.781432,18021022500.0,17,0.10609399490573941
7,0.7022674000181723,9084339448.88261,26378585232.819523,10084611931.986025,35029557600.0,33,0.02855509894031361
7,0.7022674000181723,9284296507.749165,27552587599.072384,9617571207.416603,29092053600.0,25,0.011455867098616871
7,0.7022674000181723,9255424945.259472,27381496083.561344,8487886864.539691,22297734000.0,19,0.034422245808465604
7,0.7022674000181723,9120751430.427654,26590466626.43958,9329834406.035616,23225884200.0,17,0.009002153537300495
7,0.7022674000181723,9326810459.339092,27805493238.55335,10736584796.06189,39021140100.0,36,0.03612847633641533
7,0.7022674000181723,9172620249.270973,26893754883.482872,9348786694.171776,29309566800.0,27,0.006010544137445341
7,0.7022674000181723,9212683247.736805,27129189081.901134,11542968563.295,37005090300.0,28,0.06297202078596725
7,0.7022674000181723,9326776123.188614,27805288514.581207,8531442262.408333,25735626000.0,25,0.03090400290944083
7,0.7022674000181723,9116585978.839619,26566184924.961315,11812381967.159857,44633267100.0,39,0.06039880482601369
7,0.7022674000181723,9250594469.869213,27352922945.7159,7240803708.896588,16870151700.0,15,0.11913293944906404
7,0.7022674000181723,9149941581.15834,26760936202.98636,10450890132.771158,34635143100.0,30,0.037561518018177836
7,0.7022674000181723,9167602873.025589,26864342063.24389,9860235465.590305,29708106900.0,25,0.023314598769156723
7,0.7022674000181723,9139094210.514782,26697524301.381046,10046243998.45317,29085517500.0,23,0.031189054413021493
7,0.7022674000181723,9006113467.276428,25926254240.38188,9413862343.770735,27911165400.0,24,0.014608808720480964
7,0.7022674000181723,9209582446.89505,27110930286.012802,9208573811.26433,29367884400.0,28,3.4344851572629404e-05
7,0.7022674000181723,9057330324.12453,26221966556.02843,9203437256.257542,31474761300.0,32,0.0046420346365902655
7,0.7022674000181723,9096889752.827568,26451519762.85343,10267777910.746946,30386592900.0,24,0.03853305178940868
7,0.7022674000181723,9209548542.331806,27110730675.910976,6604322099.937686,17731253400.0,20,0.14692849871482408
7,0.7022674000181723,9002000373.061333,25902579079.853157,7826104064.277967,24526867500.0,27,0.04794319163600347
7,0.7022674000181723,9134324451.582466,26669664901.746063,6514730656.496764,12932211600.0,11,0.20256348071861907
7,0.7022674000181723,9034936714.221779,26092465598.907173,9026302187.400972,30833682300.0,32,0.00028003553830502115
7,0.7022674000181723,8980834141.533344,25780916285.428425,9880213205.811628,28044404100.0,22,0.03206982259531355
7,0.7022674000181723,8952906300.991825,25620826202.321835,7232112328.149838,18964868100.0,19,0.09073587877165287
7,0.7022674000181723,8822634841.41814,24880661085.70496,12385562288.878588,42417999000.0,32,0.08399565117299491
7,0.7022674000181723,9021958443.06762,26017559725.763268,10288406078.64223,31101037800.0,25,0.040720430093641756
7,0.7022674000181723,8872808232.012638,25164447468.27506,9479934160.26983,28086742800.0,24,0.021616103105312468
7,0.7022674000181723,8911561696.500874,25384742906.528294,9053404236.666357,26109173100.0,23,0.005432670717767139
7,0.7022674000181723,9021925229.260387,26017368165.83923,8952272805.373503,28058319600.0,27,0.0024824160847781024
7,0.7022674000181723,8818605545.266804,24857940732.822388,9708779016.543755,34237320900.0,34,0.0260000913586948
7,0.7022674000181723,8948233718.844112,25594090358.64992,5522291731.759934,15248600400.0,21,0.22467255336326986
7,0.7022674000181723,8850870858.242733,25040169221.424046,7240269920.693899,21775886400.0,25,0.07396258907508049
7,0.7022674000181723,9056358652.322937,26216340781.223083,9385893088.429106,28769149800.0,26,0.01145443777091281
7,0.7022674000181723,9028195942.371933,26053546870.87673,6420361406.92298,15493227300.0,16,0.16832093694571645
7,0.7022674000181723,8896828918.406944,25300880801.262703,8683280252.229174,26276526900.0,25,0.00812697458041042
7,0.7022674000181723,9097828803.906223,26456980989.925266,10859222725.376822,33482108700.0,26,0.052607018788831485
7,0.7022674000181723,8947424259.828323,25589460168.735893,9797064041.747873,27142560000.0,21,0.031302860965198194
7,0.7022674000181723,8986503635.443867,25813476267.22732,8075353451.203858,24314853600.0,25,0.03747298664549674
7,0.7022674000181723,9097795310.775097,26456786194.666912,9610972563.955282,30702113100.0,28,0.01671472095450607
7,0.7022674000181723,8892765736.480747,25277776714.998096,11424243520.474585,40275210000.0,34,0.06285448999505744
7,0.7022674000181723,9023484064.44114,26026359474.547745,8149077596.019085,22490833200.0,21,0.038878349265515616
7,0.7022674000181723,8925302395.939896,25463082935.47283,9579937996.859303,28890038100.0,25,0.022659561702668952
7,0.7022674000181723,9332971328.417114,27842238663.637993,7782789499.826824,21912837900.0,22,0.07074308839706654
7,0.7022674000181723,9303948394.244968,27669348520.704838,6480238133.908281,15625597500.0,16,0.18071054629025785
7,0.7022674000181723,9168568795.943378,26870003237.58183,8907548450.567268,24581274000.0,21,0.010618666281337171
7,0.7022674000181723,9375708177.94144,28097803014.844196,10137849776.641737,34048498500.0,31,0.022384000243073757
7,0.7022674000181723,9220709559.083504,27176479861.82319,8971608195.426115,26997603600.0,25,0.009226795361103409
7,0.7022674000181723,9260982604.957584,27414389100.59699,10628516276.225256,34614573000.0,29,0.0395074545991849
7,0.7022674000181723,9375673661.768616,28097596138.677956,9025501733.655878,27286517100.0,25,0.012833148577717808
7,0.7022674000181723,9164381505.216019,26845466270.76207,9324249049.283094,29744927400.0,28,0.005374615372807255
7,0.7022674000181723,9299092592.999462,27640475003.09415,9001432037.70426,25487497200.0,22,0.011678689082708452
7,0.7022674000181723,9197911988.403801,27042264903.316063,8689114756.519556,24638861400.0,22,0.020650192540319454
7,0.7022674000181723,9101176091.61076,26476452352.861485,7458711881.605684,21993114600.0,24,0.07468083715641965
7,0.7022674000181723,9072874006.322636,26312043244.56564,8469173973.1981125,22189848600.0,19,0.027206135742833468
7,0.7022674000181723,8940856856.598888,25551909422.07488,8500122036.883639,23347006500.0,21,0.01887757300771082
7,0.7022674000181723,9142851476.25417,26719480129.813847,8073634828.128876,23825263200.0,24,0.044877432796851274
7,0.7022674000181723,8991702590.512619,25843351997.40161,9635863682.648212,27870356400.0,23,0.023112768379797016
7,0.7022674000181723,9030975367.101158,26069590724.13613,8163348152.129706,23691787500.0,23,0.036621433269712206
7,0.7022674000181723,9142817817.367672,26719283401.84866,9342934255.342245,29841223200.0,28,0.006706040051822445
7,0.7022674000181723,8936773566.302185,25528576103.201508,11431267910.389675,44259023400.0,41,0.05636126042689613
7,0.7022674000181723,9068138809.633595,26284586102.109722,4597495164.373128,10630044300.0,15,0.42056679342911735
7,0.7022674000181723,8969471247.182919,25715720882.78883,8095936117.137222,23957854500.0,24,0.03646132545156313
7,0.7022674000181723,9119998158.624401,26586074751.380527,7309264240.290698,22456944300.0,26,0.08063135812888413
7,0.7022674000181723,9091637539.57972,26420984927.98925,5877576083.832435,16243577700.0,21,0.19786659780913196
7,0.7022674000181723,8959347355.1623,25657703867.65461,9646927374.86711,29734749300.0,26,0.02312378734953078
7,0.7022674000181723,9161759735.432701,26830108754.07119,8686457938.487268,26700468600.0,26,0.01780125300667692
7,0.7022674000181723,9010298246.941463,25950353124.06203,9472823867.448889,28594899600.0,25,0.01617510909209226
7,0.7022674000181723,9049652246.546806,26177528563.598244,7960254917.531869,22921304700.0,23,0.047527719005233476
7,0.7022674000181723,9161726006.933563,26829911211.578773,9832518401.780043,29580738900.0,25,0.02267666122587896
7,0.7022674000181723,8955255619.910717,25634273940.12891,9471116643.487764,30318519000.0,28,0.017014717096737058
7,0.7022674000181723,9086892549.662167,26393414102.711628,7371741053.651379,19282941300.0,19,0.08894657040784477
7,0.7022674000181723,8988020925.298817,25822193568.97984,7226416813.459044,20339408100.0,22,0.0866103921598275
7,0.7022674000181723,9141485175.739574,26711495019.179356,10650855752.942707,32173509300.0,25,0.046913457998289686
7,0.7022674000181723,9113057735.331604,26545626381.688812,9180505346.40553,21419989800.0,15,0.0031488162087699467
7,0.7022674000181723,8980455858.116844,25778744529.74096,8978228563.281586,30252733800.0,31,7.362292776524163e-05
7,0.7022674000181723,9183345148.385155,26956680256.50152,9921231387.807632,31601403600.0,28,0.02334979321685818
7,0.7022674000181723,9031526796.724747,26072774364.080734,7384788676.393229,19923396300.0,20,0.08265348415177176
7,0.7022674000181723,9070973519.452549,26301021507.68498,8394279784.300578,22592619300.0,20,0.029951982378243803
7,0.7022674000181723,9183311340.417183,26956481782.098976,10275086812.935867,29827928400.0,23,0.036602457196413425
7,0.7022674000181723,8976354482.216377,25755204071.126625,12391356574.565498,43813119300.0,34,0.0779447377157901
7,0.7022674000181723,9108301565.593842,26517925490.565735,7077300467.428225,17548385400.0,17,0.11573720612299847
7,0.7022674000181723,9009196986.847897,25944010214.079227,9522857766.186724,29353403100.0,26,0.017499190045832443
7,0.7022674000181723,9241170265.67825,27297220004.83887,7569092598.034762,24059336400.0,28,0.06949807924226402
7,0.7022674000181723,9212432819.504337,27127714228.908657,9232436605.724913,26710229400.0,23,0.0007489185480591691
7,0.7022674000181723,9078384899.325794,26344016325.990536,9149009987.497917,30826836600.0,31,0.0022910261305281957
7,0.7022674000181723,9283486728.219769,27547781621.113667,9802787138.08807,31878485400.0,29,0.01628999632047454
7,0.7022674000181723,9130012773.710278,26644493595.05376,10594452649.328436,34504232700.0,29,0.04244232550686914
7,0.7022674000181723,9169889668.774662,26877745702.057415,9351385396.672224,30390186300.0,29,0.005972182141494869
7,0.7022674000181723,9283452551.57019,27547578794.599182,11477115967.035564,40472751000.0,34,0.05420099601001607
7,0.7022674000181723,9074238797.360756,26319959676.32158,11032347093.607967,39483514800.0,35,0.049593059436725005
7,0.7022674000181723,9207624782.990067,27099405917.49539,7641698039.509437,24419796000.0,28,0.06412529996076256
7,0.7022674000181723,9107439454.063927,26512905927.31733,9047423220.902954,28860553200.0,28,0.002079524697432778
7,0.7022674000181723,9217731052.709148,27158925788.46889,6932910225.653129,16603966500.0,16,0.13760692826355797
7,0.7022674000181723,9189066499.031227,26990278769.16108,8546705338.25999,23675222400.0,21,0.02713221231540521
7,0.7022674000181723,9055358590.84932,26210551266.42787,11422478419.449633,39034169700.0,32,0.06064224874752013
7,0.7022674000181723,9259940179.543507,27408217999.933636,9672201026.815407,28593567900.0,24,0.014417957518057765
7,0.7022674000181723,9106855511.417862,26509506246.09845,11013211241.586336,31971546000.0,23,0.05962663582700925
7,0.7022674000181723,9146631258.89619,26741576642.387646,9124954314.93168,26924288100.0,24,0.0008051074139453278
7,0.7022674000181723,9259906089.58302,27408016200.98657,7672241318.371139,23071885800.0,25,0.06881382757242499
7,0.7022674000181723,9051223005.444828,26186616493.474346,10513316571.537563,37109787300.0,34,0.039399136251388196
7,0.7022674000181723,9184270658.092625,26962113874.394016,4207284618.637187,8311494900.0,11,0.5988075670305034
